"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Bulgaria","BGR","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.65000009536743","6.55999994277954","5.90000009536743","12.0299997329712","14.1400003433228","9.42000007629395","9.72999954223633","8.94999980926514","8.52999973297119","12.0900001525879","12.1099996566772","10.789999961853","10.2200002670288","10.4200000762939","10.8299999237061","10.9200000762939","9.97000026702881","11.3000001907349","11.3699998855591","",
"Bahrain","BHR","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2900009155273","14.4799995422363","13.9799995422363","14.3599996566772","13.8900003433228","13.7299995422363","13.8000001907349","","11.960000038147","14.5600004196167","10.1899995803833","13.0500001907349","12.3599996566772","",
"Belarus","BLR","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8299999237061","15.8299999237061","",
"Belize","BLZ","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0100002288818","23.7999992370605","22.0799999237061","20.7000007629395","25.0799999237061","","",
"Bermuda","BMU","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6899995803833","12.2600002288818","","","","","","","","","",
"Bolivia","BOL","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4799995422363","","","","","","","","","","",
"Brazil","BRA","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3999996185303","25.25","24.7999992370605","25.2099990844727","23.7999992370605","25.9300003051758","27.3400001525879","",
"Barbados","BRB","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7600002288818","","","9.42000007629395","","",
"Bhutan","BTN","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.90000009536743","","","","",
"Botswana","BWA","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4700002670288","","","","","","","","","",
"Central African Republic","CAF","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","34.3199996948242","33.5699996948242","30.4500007629395","29.7099990844727","33.0200004577637","36.9799995422363","36.3199996948242","35.5","35","35.0099983215332","34.9000015258789","37.4199981689453","34.2299995422363","30.6599998474121","32.5099983215332","36.0299987792969","39.6100006103516","38.0400009155273","36.0900001525879","37.1599998474121","35.8699989318848","35.5699996948242","36.9500007629395","35.7200012207031","33.8899993896484","37.2400016784668","38","41.2400016784668","39.5200004577637","38.2000007629395","39.6500015258789","38.25","39.4500007629395","42.6100006103516","41.1199989318848","40.2599983215332","38.8899993896484","40.0999984741211","42.7700004577637","40.3600006103516","40","40.9000015258789","38.4099998474121","",
"Central Europe and the Baltics","CEB","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0938399616495","19.0422310930813","20.0331696071025","20.1610738384386","20.471938059199","18.0533719985728","18.8537724006275","18.0403842828372","18.1784438561946","18.5977698987334","18.3501457873394","18.4589558295744","20.2701324165036","20.0536976033567","20.3218760392411","20.9300908485721","21.7414562754224","21.2983210696083","21.6541969081227","20.0849117010047","21.4414496952889","22.4728203528215","",
"Switzerland","CHE","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8400001525879","40.0299987792969","39.7299995422363","39.6800003051758","38.6500015258789","37.9199981689453","40.0099983215332","39.25","38.2200012207031","38.2299995422363","37.9300003051758","39.9500007629395","38.25","40.1599998474121","41.5999984741211","42.060001373291","43.0999984741211","43.7599983215332","44.8600006103516","44.2099990844727","43.5499992370605","44.8300018310547","44.9300003051758","",
"Channel Islands","CHI","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0799999237061","27.9500007629395","28.6800003051758","28.9599990844727","29","29.7600002288818","28.8899993896484","29.7299995422363","30.0400009155273","30.5699996948242","",
"China","CHN","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8999996185303","30.7700004577637","","","25.4200000762939","22.9899997711182","","",
"Cameroon","CMR","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2200012207031","","","","","","","","","",
"Congo, Dem. Rep.","COD","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8400001525879","","","","","","","42.6399993896484","","","","","","","",
"Congo, Rep.","COG","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0100002288818","","","","","","","","","","","","","","",
"Colombia","COL","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9099998474121","25.7999992370605","26.9099998474121","28.5400009155273","28.6499996185303","27.1200008392334","27.1299991607666","","","","",
"Comoros","COM","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.4500007629395","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0900001525879","23.6800003051758","",
"Costa Rica","CRI","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1900005340576","19.1100006103516","21.8299999237061","26.8199996948242","27.3400001525879","26.4400005340576","23.5699996948242","24.3400001525879","25.7000007629395","",
"Caribbean small states","CSS","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25999999046326","1.99000000953674","","","","","","","","","",
"Curacao","CUW","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8899993896484","",
"Cayman Islands","CYM","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.48999977111816","","","","",
