"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Aruba","ABW","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.21399974823","13.3319997787476","10.2819995880127","7.80600023269653","10.5","9.85200023651123","9.32900047302246","8.92199993133545","8.4980001449585","8.00699996948242","7.43400001525879","10.1949996948242","10.4370002746582","10.7150001525879","11.6899995803833","12.2239999771118","12.5150003433228","12.4779996871948","14.2530002593994","15.048999786377","15.7969999313354","17.1569995880127","17.1609992980957","17.4559993743896","17.6469993591309","17.4249992370605","17.4570007324219","17.5960006713867","17.7999992370605",
"Angola","AGO","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.02499961853027","9.11200046539307","9.14099979400635","9.22500038146973","9.1870002746582","9.17599964141846","9.17700004577637","9.29500007629395","9.22900009155273","9.19099998474121","9.20199966430664","9.09099960327148","9.05799961090088","9.09500026702881","8.94099998474121","8.73499965667725","8.60200023651123","8.46500015258789","8.29699993133545","8.14700031280518","7.96299982070923","8.10599994659424","8.17000007629395","8.19799995422363","8.22700023651123","8.23299980163574","8.2480001449585","8.26799964904785","8.28899955749512",
"Albania","ALB","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6550006866455","18.4589996337891","18.2660007476807","18.1420001983643","17.9930000305176","17.8729991912842","18.0450000762939","17.9969997406006","17.8770008087158","17.8369998931885","17.7830009460449","17.7870006561279","17.7740001678467","17.7630004882813","17.761999130249","17.7770004272461","17.7810001373291","17.7779998779297","19.9409999847412","20.5930004119873","18.8649997711182","17.2929992675781","16.8780002593994","17.5270004272461","18.617000579834","18.9810009002686","19.3519992828369","19.3409996032715","19.3269996643066",
"Andorra","AND","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6712956299403","21.6479375296972","21.6414234867459","21.6517110901373","21.7953451841607","21.8091288288476","21.8555305222811","21.811560309582","21.8371846568798","21.3167451472963","21.3474322455225","21.1777124930553","21.0318630463755","21.1807661519337","21.7560734861249","22.1901221645831","22.5777765108183","23.0600229949845","23.547030398807","24.3445312758917","23.9574302210432","24.1631898335781","24.1012247497179","24.0746111304098","24.0611478350222","24.231252797967","24.3518319872143","24.3081121495625","24.2618640736695",
"United Arab Emirates","ARE","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7070007324219","33.7389984130859","33.882999420166","33.7060012817383","33.6339988708496","33.4900016784668","33.601001739502","33.742000579834","33.5849990844727","33.382999420166","32.1469993591309","30.7329998016357","29.5470008850098","28.2019996643066","27.1079998016357","26.0650005340576","25.1439990997314","24.3910007476807","24.8910007476807","24.7560005187988","24.3939990997314","24.0790004730225","23.8059997558594","23.6560001373291","23.5970001220703","23.5179996490479","23.4580001831055","23.4029998779297","23.3229999542236",
"Argentina","ARG","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9029998779297","32.3540000915527","29.7180004119873","28.5970001220703","27.0909996032715","25.0030002593994","25.5610008239746","24.8999996185303","23.67799949646","22.7800006866455","22.0170001983643","20.2210006713867","21.7919998168945","22.693000793457","23.2609996795654","23.6730003356934","23.8470001220703","24.0209999084473","23.1900005340576","23.3400001525879","23.9710006713867","23.6560001373291","23.9449996948242","24.1569995880127","23.5669994354248","22.9780006408691","22.4360008239746","22.4039993286133","22.3719997406006",
"Armenia","ARM","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0820007324219","16.2830009460449","16.42799949646","16.5659999847412","16.5900001525879","16.6319999694824","16.6480007171631","16.75","16.7150001525879","16.8640003204346","16.9659996032715","17.3050003051758","17.6620006561279","17.7469997406006","18.2029991149902","18.7320003509521","18.9699993133545","18.6229991912842","17.0799999237061","17.4139995574951","16.6840000152588","17.6959991455078","17.0030002593994","16.7280006408691","15.91100025177","15.7840003967285","15.7679996490479","15.7580003738403","15.7449998855591",
"American Samoa","ASM","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
